,PLD,LCD,ASA,Density,VF,site,ratio,T,Y,Y_pred
3420,26.72274,27.03934,938.129,0.43331,0.7788,1,1.0,231,0.51179269787452,0.5955252274870872
3421,12.48125,12.94086,1198.01,0.727503,0.6322,2,0.5,111,0.8678818827303469,0.7525377571582792
3422,32.60807,32.80324,919.047,0.320416,0.8262,1,1.0,296,0.5315710233592986,0.5397944934666157
3423,16.12563,16.80212,1340.71,0.664142,0.6472,2,0.5,111,0.28288003385555477,0.37560752034187317
3424,26.5749,26.90255,1055.53,0.444202,0.7848,1,1.0,111,1.3417172498249619,1.223200917243958
3425,19.61827,20.37076,1103.39,0.569843,0.7314,2,1.0,231,0.8568046005738266,0.7712899595499039
3426,3.45916,6.2015,939.516,1.14038,0.506,0,0.0,231,0.49609513053774595,0.4112713113427162
3427,15.43481,15.98492,1277.14,0.570166,0.7164,1,1.0,231,0.4764290361998946,0.5106781125068665
3428,21.84494,22.34369,1115.45,0.436662,0.7758,0,0.0,296,1.3309885274186364,1.3000162243843074
3429,26.26796,26.63908,1278.41,0.299763,0.8518,0,0.0,296,2.4300385365216868,2.664612621068955
3430,31.49777,32.21428,938.383,0.381925,0.8206,2,0.5,111,1.4311574299166763,1.3538300395011904
3431,16.67048,17.3372,1231.11,0.543966,0.732,2,1.0,111,0.4328801110970459,0.3215717077255249
3432,29.10641,29.26242,910.797,0.534441,0.7648,1,1.0,231,0.8338822033086858,0.7851130664348602
3433,6.59214,8.16711,1300.85,0.847623,0.5538,1,1.0,296,0.1578343815257358,0.17430988326668742
3434,19.29968,19.52597,1136.72,0.553389,0.7238,1,1.0,231,0.47677815981827937,0.5064610093832016
3435,31.20029,31.46174,897.885,0.355463,0.8044,1,0.5,111,1.5840633376813864,1.7551763653755192
3436,12.99112,14.12056,1006.85,0.796551,0.599,2,1.0,296,0.08290226474870119,0.1205686945468187
3437,21.90998,22.16218,1119.95,0.457913,0.773,2,0.5,231,0.478536613731326,0.531248576939106
3438,20.80033,21.28633,1099.79,0.612741,0.7292,2,1.0,296,0.7296155485826679,0.7544927597045898
3439,9.37237,10.14683,1345.93,0.89044,0.565,2,0.5,296,0.1243744662262071,0.15619401237927383
3440,22.03332,23.61007,1531.0,0.348673,0.8402,0,0.0,231,2.8244900476513735,2.5121863782405858
3441,4.43705,5.7244,1312.31,0.938079,0.5444,1,1.0,111,0.09527483852345431,0.08789420127868663
3442,19.29968,19.52597,1136.72,0.553389,0.7238,1,1.0,111,0.5749730162693563,0.8139262795448301
3443,19.61827,20.37076,1103.39,0.569843,0.7314,0,0.0,111,3.552634544976595,3.955039083957672
3444,7.77666,8.24295,1555.61,0.710445,0.6306,2,0.5,111,0.20797503816857377,0.3594966232776642
3445,17.84961,18.82862,1771.96,0.421138,0.8194,1,0.5,231,1.2716835106119602,1.2469307109713554
3446,56.24885,56.39856,624.098,0.240713,0.8774,2,1.0,111,0.8289244701681107,0.7280945479869845
3447,25.23134,25.72078,1282.22,0.4703,0.7596,1,0.5,231,0.5429904580752201,0.6172496005892754
3448,8.4371,9.24352,1588.09,0.675273,0.6518,0,0.0,111,2.658600754158835,2.617900013923645
3449,27.69843,27.9289,1026.68,0.398476,0.8088,1,1.0,231,0.6573606922490695,0.6351566538214684
3450,14.35044,14.61678,1196.22,0.818509,0.6456,2,0.5,296,0.3584545814980528,0.3836809694766998
3451,13.81761,14.07691,1428.11,0.785279,0.6614,0,0.0,231,0.8785624619564365,0.9581801220774653
3452,18.21624,18.58453,1183.52,0.583157,0.7228,1,0.5,231,0.7432374284869755,0.7266951650381088
3453,22.32117,23.00191,1133.19,0.494127,0.7524,1,1.0,296,0.4483736168521169,0.43256532773375517
3454,12.97747,13.39591,1311.69,0.580412,0.6956,2,0.5,296,0.3794492596397776,0.28543948754668236
3455,9.55976,10.41823,1284.1,0.853919,0.5824,0,0.0,231,0.8600306085518461,0.7693823203444481
3456,31.74327,32.06594,908.832,0.375704,0.8182,2,0.5,231,0.7459493050917594,0.7091147676110268
3457,15.55837,15.82503,1246.72,0.623778,0.6872,2,1.0,231,0.2769216576396231,0.24896907806396484
3458,18.45697,18.67652,1170.53,0.553146,0.7112,1,1.0,111,1.016516506831318,0.8929387927055361
3459,17.13176,17.55318,1230.32,0.530338,0.71,0,0.0,111,3.8897298611710545,3.47625070810318
3460,25.4737,25.8615,1052.01,0.417379,0.783,1,1.0,111,1.1460367350821132,1.0448676943778994
3461,12.37894,13.65495,1429.69,0.601732,0.6828,2,0.5,231,0.2929237284563696,0.34699731320142746
3462,25.84911,26.1718,1182.03,0.550067,0.7164,1,1.0,231,0.5196419599196083,0.5213564336299896
3463,14.77734,15.54098,1218.88,0.513495,0.719,1,0.5,111,1.7035534001705321,1.5201205611228947
3464,10.38794,10.70439,1254.06,0.78566,0.6,1,1.0,231,0.3283036473572543,0.2936223596334457
3465,17.84961,18.82862,1771.96,0.421138,0.8194,0,0.0,296,1.6551864698085383,1.556750275194645
3466,33.17146,33.53272,907.364,0.363681,0.8256,0,0.0,111,5.316103115312385,5.4628313183784485
3467,28.98969,29.13002,913.101,0.534625,0.7642,0,0.0,111,3.725322894440425,3.78349632024765
3468,17.65467,17.9725,1280.39,0.585226,0.708,0,0.0,296,0.9244575108396903,0.9182559624314308
3469,30.21251,30.37948,923.693,0.377262,0.8122,2,0.5,111,1.497021459437629,1.3953384160995481
3470,18.62581,21.79419,1088.15,0.166713,0.9158,2,1.0,231,0.8772503016987927,0.7259702235460281
3471,13.98506,14.58736,1308.58,0.671482,0.638,2,0.5,231,0.23720684268758657,0.2706532254815101
3472,20.41147,20.8581,1100.83,0.576409,0.6944,1,1.0,296,0.3664021527185052,0.36816276982426643
3473,12.3481,13.11535,1811.05,0.493244,0.7448,1,1.0,231,0.642689324129989,0.615546204149723
3474,28.15568,28.50367,974.175,0.371696,0.799,2,0.5,231,0.6360714348618011,0.6544210836291313
3475,27.9177,28.17859,989.193,0.401406,0.7956,1,0.5,231,0.8361473054167378,0.913621798157692
3476,21.91682,22.52009,1134.73,0.47916,0.7552,0,0.0,231,1.624237258143317,1.6402927115559578
3477,16.54998,16.79344,1214.01,0.600893,0.6872,1,1.0,296,0.3249754948969933,0.2856494970619679
3478,18.37475,18.8685,1175.26,0.558898,0.7248,1,1.0,296,0.49709578316221126,0.4439680390059948
3479,30.09488,30.41767,1069.89,0.519823,0.7428,2,0.5,231,0.4958543531528621,0.47848687320947647
3480,10.50974,11.20659,1397.75,0.707751,0.6332,2,1.0,296,0.1043601064634994,0.07733768783509731
3481,9.882,10.41104,1368.84,0.736052,0.6136,2,1.0,296,0.0808137398921787,0.11140186712145805
3482,39.61516,39.76837,747.749,0.378002,0.8206,2,1.0,231,0.6623784694627133,0.6544800996780396
3483,17.82287,18.08436,1323.77,0.612017,0.7012,0,0.0,231,1.2906895306277486,1.2693286910653114
3484,33.34342,33.50589,863.479,0.338466,0.811,2,1.0,231,0.4608823012291627,0.4450644329190254
3485,15.25916,15.76505,1234.89,0.620781,0.6884,1,0.5,296,0.43136478835362513,0.4111521430313587
3486,32.9942,33.26526,989.633,0.280503,0.859,1,1.0,296,0.4855540148266362,0.44383015856146807
3487,14.89934,15.21097,1430.79,0.558747,0.7054,1,1.0,111,0.9506273371605939,0.8289574980735781
3488,3.92773,4.50341,373.567,1.05224,0.448,2,0.5,231,0.053916818461410505,0.08520312979817395
3489,32.78879,32.93058,874.708,0.344509,0.8282,1,0.5,111,2.648150427944697,2.251026093959808
3490,28.98969,29.13002,913.101,0.534625,0.7642,2,1.0,111,1.0612819196870442,1.1221535801887512
3491,18.04379,18.22778,1204.99,0.561339,0.7092,0,0.0,111,3.547198261826433,3.4184661507606506
3492,13.89447,14.16961,1360.37,0.659957,0.659,2,0.5,111,0.3780508055139226,0.43947866559028625
3493,17.77841,18.49598,1473.27,0.392149,0.7926,2,0.5,296,0.5602425079533352,0.517846304923296
3494,25.93438,26.25273,1017.6,0.405037,0.8024,0,0.0,111,4.863184215554602,4.852307379245758
3495,27.92619,28.32721,1229.18,0.49464,0.7694,2,0.5,111,0.9439492207466659,0.8533943593502049
3496,9.33741,10.1699,1262.17,0.840886,0.5684,0,0.0,111,1.8536557904032955,1.5708505511283875
3497,24.60906,24.79285,957.944,0.435094,0.7784,0,0.0,231,1.8005460405700577,1.9123835638165474
3498,23.02618,23.25653,1093.32,0.438053,0.779,1,0.5,111,1.449955777737014,1.5872805118560795
3499,9.55976,10.41823,1284.1,0.853919,0.5824,1,1.0,296,0.182180761951492,0.2054197695106268
3500,15.96228,16.487,1256.84,0.516154,0.7254,2,1.0,231,0.402564993071286,0.3373756483197212
3501,28.41128,29.01215,992.549,0.383347,0.808,2,0.5,111,0.8765379907519552,1.0506162643432622
3502,17.08912,17.48621,1218.42,0.639697,0.7038,1,0.5,296,0.4885746760513279,0.4677477180957794
3503,6.21266,7.34615,1964.67,0.699817,0.6282,2,1.0,231,0.1108897320033191,0.09549117460846901
3504,9.39234,10.5938,1496.43,0.643085,0.6694,1,1.0,296,0.3130667291896954,0.2838571518659591
3505,22.99116,23.28895,1032.48,0.569353,0.7088,2,0.5,231,0.37656658717738933,0.4210643135011196
3506,26.16393,26.41373,1020.67,0.396938,0.8086,0,0.0,111,4.9700098117200575,5.027827203273773
3507,24.12228,24.35034,1219.08,0.573437,0.7,0,0.0,231,1.3271429785503526,1.2821105346083637
3508,23.31975,23.5809,1117.37,0.434195,0.7708,2,1.0,231,0.3450525852859052,0.3444858714938163
3509,2.69535,3.93108,0.0,1.13209,0.383,0,0.0,231,0.158650005720023,0.35651057958602905
3510,27.12493,27.59657,996.322,0.396672,0.8018,0,0.0,231,1.9858248687874087,1.9357713609933849
3511,19.99848,20.81425,1252.67,0.581995,0.7214,0,0.0,231,1.4499359218104086,1.3478246331214903
3512,27.23734,27.7321,1015.88,0.382264,0.8042,2,1.0,296,0.3058264134588643,0.2900094091892242
3513,4.43705,5.7244,1312.31,0.938079,0.5444,1,1.0,231,0.1719900200408941,0.16511943936347961
3514,24.14477,24.58257,966.264,0.576825,0.748,2,0.5,111,1.4311988380333514,1.309954762458801
3515,24.81088,25.2114,1053.76,0.453,0.7748,1,0.5,111,1.7292973903093571,1.6294041872024532
3516,31.24991,31.49759,916.449,0.41487,0.8092,0,0.0,111,4.792528406086877,4.868966519832611
3517,7.55389,8.10745,1650.91,0.888982,0.5772,1,0.5,231,0.5695059982263132,0.5178858786821365
3518,15.15307,15.6606,1345.29,0.523442,0.7466,1,1.0,296,0.4406317719580522,0.5071489661931992
3519,7.33278,9.33373,1776.51,0.601192,0.6848,0,0.0,111,3.4547516403494702,3.149733185768127
3520,27.06543,27.27431,1029.65,0.455449,0.7902,2,0.5,111,1.1280320472005063,1.1551544666290288
3521,39.65207,39.84009,1004.35,0.375032,0.8098,1,1.0,111,0.6483069022254038,0.7397079467773438
3522,15.98748,18.94596,1163.54,0.180984,0.9034,1,1.0,296,1.279852087870696,1.2944831848144536
3523,25.94421,26.15729,1031.59,0.418042,0.7798,1,0.5,111,1.8574314127843863,1.6636781096458435
3524,14.20348,16.1985,1362.96,0.19318,0.8914,0,0.0,231,4.697806585246405,4.849063903093338
3525,10.50974,11.20659,1397.75,0.707751,0.6332,0,0.0,111,2.589414251554648,2.336882591247558
3526,23.87566,24.12468,1030.42,0.589136,0.7264,2,0.5,296,0.38665164498821125,0.3847929425537587
3527,27.10381,27.17822,995.994,0.439813,0.7812,0,0.0,231,1.7646386999518926,1.8250539749860764
3528,27.56956,27.89059,1026.42,0.517939,0.8086,1,1.0,296,0.4679902102460843,0.4738924019038677
3529,9.22101,11.52735,1941.58,0.280825,0.8644,0,0.0,111,8.973351249584633,8.785953879356386
3530,16.23775,16.39396,1316.95,0.608142,0.6862,1,1.0,231,0.51486974418532,0.45975711941719055
3531,4.51313,4.91247,573.201,0.961818,0.4892,1,0.5,296,0.15996452846737222,0.07991842925548556
3532,18.74076,19.17221,1242.07,0.544121,0.7396,1,1.0,231,0.4687372487834994,0.5138267576694489
3533,27.52497,27.834,950.524,0.416504,0.8022,2,0.5,296,0.5043985589337954,0.46792637556791306
3534,4.04298,5.26001,1266.76,1.03682,0.5036,1,1.0,111,0.08159221212722834,0.1145132184028625
3535,7.69661,9.59781,1994.79,0.61793,0.6798,1,1.0,296,0.2600932544650213,0.2601390108466148
3536,31.43041,31.70594,1050.61,0.500051,0.7456,2,0.5,231,0.4241727159475207,0.46748169511556625
3537,14.5833,15.03616,1268.92,0.684052,0.6594,0,0.0,296,0.7787945670905554,0.7856789622455835
3538,13.7956,16.61482,1948.16,0.333212,0.8344,1,0.5,296,0.8853912235171021,0.8740936107933521
3539,12.8054,13.10985,1296.63,0.76133,0.652,0,0.0,111,2.519253841476653,2.4377190470695496
3540,19.65132,19.95355,1195.14,0.514815,0.7452,0,0.0,111,3.8377172176094425,3.778520166873932
3541,18.89046,19.40621,1143.59,0.486953,0.7482,2,1.0,296,0.2894048238435119,0.28551485016942024
3542,25.27526,25.44012,1026.11,0.494729,0.7702,1,1.0,111,0.7959399617422724,0.9115744829177859
3543,22.36852,23.30635,1266.37,0.377397,0.8178,0,0.0,111,5.399984175318134,5.671414375305177
3544,24.81088,25.2114,1053.76,0.453,0.7748,2,0.5,296,0.43083385281928055,0.42103472352027893
3545,14.70511,15.41679,1283.08,0.552143,0.7238,1,1.0,296,0.311203325694851,0.3512680437415838
3546,31.74327,32.06594,908.832,0.375704,0.8182,1,0.5,111,2.2858868837283084,2.141185700893402
3547,15.15307,15.6606,1345.29,0.523442,0.7466,1,0.5,296,0.6413803719093646,0.645298421382904
3548,13.83528,16.47075,1903.39,0.311547,0.8334,2,1.0,111,0.7382157877899928,0.6664192080497746
3549,9.44647,10.32133,1322.47,0.801631,0.5896,2,1.0,111,0.2502453069713708,0.0750193297863006
3550,23.86713,24.40121,1064.62,0.425609,0.7954,1,0.5,111,1.8962551867604671,1.7567923665046696
3551,27.92619,28.32721,1229.18,0.49464,0.7694,1,1.0,231,0.47593043520828326,0.4977038875222206
3552,26.65274,27.10282,997.663,0.436575,0.7954,0,0.0,296,1.320076604501922,1.3518716916441917
3553,9.39234,10.5938,1496.43,0.643085,0.6694,1,1.0,111,0.6894692411115659,0.5927876830101018
3554,23.17957,23.42106,1096.61,0.451638,0.7674,1,0.5,231,0.8562861680508872,0.8312612399458885
3555,23.42567,23.85134,989.523,0.578754,0.7558,0,0.0,231,1.3702646587933571,1.4150180220603947
3556,20.75151,21.06284,1145.62,0.51383,0.7428,2,1.0,231,0.3457168128557142,0.3316386044025421
3557,27.69843,27.9289,1026.68,0.398476,0.8088,0,0.0,296,1.4874028657022644,1.4861953034996986
3558,8.88235,9.46666,1555.03,0.685648,0.6466,2,1.0,111,0.2866941499635848,0.1613688319921493
3559,4.43086,5.23077,478.491,1.14321,0.4322,1,1.0,231,0.1053272853772029,0.08279388025403023
3560,34.32777,34.64499,822.726,0.413797,0.7966,0,0.0,296,1.4271674017491898,1.4469042345881458
3561,23.42567,23.85134,989.523,0.578754,0.7558,1,1.0,231,0.7621483416370588,0.7096407413482666
3562,1.71617,3.77734,0.0,1.33281,0.3968,0,0.0,111,0.16884066640602557,0.18278458714485168
3563,22.14611,22.87778,1075.83,0.587633,0.72,0,0.0,296,0.9994722289655038,1.1037492081522937
3564,25.20703,25.76358,1023.64,0.428492,0.7918,2,0.5,231,0.5052507537420082,0.5270330905914307
3565,14.77734,15.54098,1218.88,0.513495,0.719,0,0.0,296,0.8712952149759794,0.9818350598216055
3566,21.63807,22.04201,1115.59,0.656409,0.6682,2,0.5,296,0.3285589529888597,0.3829974457621574
3567,28.45694,29.1927,954.946,0.533888,0.7222,0,0.0,231,1.366168327514294,1.3637437894940376
3568,23.14027,23.38856,1021.74,0.631381,0.6778,1,1.0,111,0.7938395699199997,0.7155551612377165
3569,19.29968,19.52597,1136.72,0.553389,0.7238,1,0.5,296,0.4857984570479157,0.4997658282518387
3570,13.88005,15.08539,1273.17,0.717263,0.6706,2,0.5,111,0.7309298901924701,0.7061964273452759
3571,9.24025,10.06892,2316.11,0.474191,0.7466,2,0.5,111,1.367121271820599,1.0337237715721133
3572,13.17854,13.59732,1294.36,0.694681,0.6602,0,0.0,231,1.0948839866347153,1.0809305906295779
3573,11.73659,12.21412,1394.02,0.615116,0.684,2,1.0,296,0.2089411897123526,0.20077591389417648
3574,22.01268,23.22818,1110.66,0.498963,0.748,1,1.0,296,0.45261679801215987,0.4462220221757889
3575,15.14312,15.50764,1569.92,0.450958,0.7596,0,0.0,296,1.2007937135258802,1.3006760254502299
3576,13.67833,14.12635,1281.33,0.635868,0.6708,2,0.5,231,0.2666310657104417,0.33872360363602644
3577,14.82861,15.26741,1362.76,0.642369,0.6936,0,0.0,231,1.1651836110091678,1.107245698571205
3578,7.55389,8.10745,1650.91,0.888982,0.5772,0,0.0,296,0.5476152842502189,0.5489149019122124
3579,14.87502,15.66737,1277.15,0.650611,0.6864,0,0.0,231,1.2238477626109927,1.1617794334888458
3580,18.51026,18.88525,1081.83,0.571047,0.704,1,1.0,296,0.3579576850529994,0.34301135316491127
3581,21.34195,21.57123,1143.17,0.49203,0.7596,1,0.5,231,0.8744977505712536,0.8104953616857529
3582,3.92773,4.50341,373.567,1.05224,0.448,1,0.5,111,0.07341861029134508,0.3041030168533325
3583,9.46718,10.04647,1359.54,0.781202,0.6046,2,0.5,296,0.14215072609149912,0.16897508408874273
3584,7.40055,8.10864,1327.25,0.876767,0.5454,1,1.0,231,0.180466161444146,0.21329690143466
3585,9.65292,11.85478,1407.05,0.734271,0.6368,1,1.0,231,0.45219816682341996,0.424718014895916
3586,17.5668,18.06284,1326.79,0.425624,0.7776,0,0.0,111,4.9492236163488155,4.959584057331085
3587,18.87165,20.37546,1418.0,0.229766,0.878,2,1.0,231,0.719216219338296,0.672433715313673
3588,14.87502,15.66737,1277.15,0.650611,0.6864,0,0.0,111,2.9886260655672796,3.1259080171585083
3589,27.06543,27.27431,1029.65,0.455449,0.7902,1,0.5,111,1.8110040727569265,1.8218793869018555
3590,14.242,16.21366,1391.24,0.215562,0.8892,0,0.0,231,4.259606582863893,4.747337967157364
3591,17.9532,18.25392,1186.84,0.531445,0.728,1,0.5,111,1.0287201838152094,1.3066071867942806
3592,18.63318,19.15145,1102.73,0.639688,0.7,0,0.0,111,3.1225384880398246,3.019135892391205
3593,10.32219,11.16891,1382.33,0.751486,0.6062,0,0.0,111,2.279122923921201,2.2340826392173767
3594,23.90051,24.08857,986.238,0.569687,0.7554,0,0.0,111,3.507446536826868,3.575813055038452
3595,32.5236,32.95889,1066.59,0.467079,0.7424,1,1.0,296,0.30279160345509193,0.33667890168726444
3596,24.35244,24.66259,1079.59,0.458002,0.7816,2,0.5,296,0.4690109527782891,0.42107299342751503
3597,13.88005,15.08539,1273.17,0.717263,0.6706,1,1.0,111,0.7021602858490564,0.6996542811393742
3598,17.13176,17.55318,1230.32,0.530338,0.71,2,1.0,296,0.1599932777489551,0.1380336992442608
3599,15.7228,16.28767,1288.05,0.617743,0.7002,1,1.0,111,0.5268503687084863,0.5302794873714451
3600,16.45521,17.14001,1243.22,0.555858,0.716,0,0.0,296,1.0032600845821193,0.9832380861043934
3601,27.56956,27.89059,1026.42,0.517939,0.8086,1,1.0,111,1.1081016641568509,1.108272135257721
3602,56.24885,56.39856,624.098,0.240713,0.8774,1,0.5,231,1.319326378163069,1.3301214352250104
3603,9.24781,9.80223,1393.32,0.72702,0.6284,0,0.0,231,1.0735152936676513,0.9912242889404297
3604,3.92773,4.50341,373.567,1.05224,0.448,1,1.0,111,0.026096202100759303,0.08072334527969358
3605,5.97895,8.19356,1857.84,0.724363,0.6138,1,0.5,111,0.4429144239284969,0.5101079940795898
3606,25.23134,25.72078,1282.22,0.4703,0.7596,0,0.0,231,1.531197368235628,1.5648973584175114
3607,18.14214,18.78344,1219.92,0.493057,0.7624,1,1.0,231,0.5572058570604771,0.5301573425531387
3608,11.48904,11.89015,1374.53,0.733937,0.6524,2,1.0,296,0.14003361475568,0.19444978050887582
3609,2.83744,5.01536,0.0,0.970545,0.5054,0,0.0,111,0.5763865922162555,0.6823336482048035
3610,16.67048,17.3372,1231.11,0.543966,0.732,0,0.0,111,3.6071382001079275,3.574505090713501
3611,18.89046,19.40621,1143.59,0.486953,0.7482,2,1.0,111,0.6070208540365027,0.5321064591407776
3612,31.66569,32.08143,1119.86,0.486739,0.7692,1,1.0,296,0.4018759528090886,0.44588545337319374
3613,18.42074,18.86672,1552.51,0.568392,0.7346,1,0.5,296,0.5387480948239136,0.5541184172034264
3614,32.72044,32.89072,882.941,0.363404,0.8172,2,0.5,111,1.5419008325788648,1.355548858642578
3615,21.44482,22.12427,1059.56,0.596881,0.7212,2,0.5,231,0.6464593479726364,0.6355811432003975
3616,18.74076,19.17221,1242.07,0.544121,0.7396,1,0.5,231,0.660275802090145,0.7210317477583885
3617,14.70447,14.92513,1501.74,0.579233,0.7088,1,1.0,111,0.6038390488666362,0.7753380537033081
3618,19.85391,20.33709,1131.73,0.565472,0.7148,1,1.0,231,0.3103180139695512,0.42204576730728144
3619,18.62581,21.79419,1088.15,0.166713,0.9158,1,1.0,231,1.4652457389162246,1.5005836486816402
3620,16.9312,17.23409,1189.06,0.579918,0.7006,0,0.0,111,3.264344390206192,3.2571934461593632
3621,6.85059,8.77775,1657.04,0.727662,0.6144,0,0.0,296,0.7254946201006467,0.7806742042303085
3622,17.65467,17.9725,1280.39,0.585226,0.708,0,0.0,231,1.3268254058705478,1.3299799486994748
3623,17.12058,17.66792,1320.43,0.656863,0.6848,1,1.0,231,0.47078157735580106,0.47395724803209305
3624,19.30853,19.5919,1142.48,0.52667,0.7306,2,1.0,231,0.19067677897175972,0.24126682430505753
3625,20.30433,20.59621,1151.41,0.500061,0.7452,0,0.0,111,4.059176708592051,3.8121976256370544
3626,7.40055,8.10864,1327.25,0.876767,0.5454,2,1.0,231,0.06417830028552922,0.10314608737826353
3627,14.87502,15.66737,1277.15,0.650611,0.6864,2,1.0,296,0.23637458094555558,0.23444518819451332
3628,20.37253,20.90007,1204.87,0.412557,0.7766,2,0.5,111,0.8493005695575989,0.9715014100074766
3629,26.55102,26.7842,1021.05,0.466584,0.7732,1,1.0,231,0.5584224965389902,0.54815673828125
3630,14.5833,15.03616,1268.92,0.684052,0.6594,0,0.0,111,2.740055313125777,2.6775121688842773
3631,29.94364,30.48528,956.286,0.396969,0.811,1,1.0,111,1.5350196626109995,1.3361262083053587
3632,22.34531,22.74923,1062.28,0.573461,0.7216,2,1.0,111,1.7967708731570404,1.4969342350959773
3633,28.36373,28.88334,966.285,0.367616,0.7954,0,0.0,231,2.0542874142604566,2.081795886158943
3634,26.72274,27.03934,938.129,0.43331,0.7788,2,1.0,111,0.3663726271785724,0.5636709630489349
3635,7.33278,9.33373,1776.51,0.601192,0.6848,2,1.0,111,0.11347729239472631,0.22478473186492925
3636,7.61201,8.01999,1662.02,0.812619,0.5964,1,1.0,111,0.6583399957948168,0.4662474989891052
3637,27.59758,28.05485,985.206,0.463061,0.7864,0,0.0,111,4.285132441803991,4.25860869884491
3638,14.6828,15.11833,1323.99,0.667973,0.6862,2,1.0,111,0.2510297471823245,0.2414095401763916
3639,23.69418,23.99907,1076.32,0.565603,0.7734,1,1.0,231,0.5551727712448776,0.562919944524765
3640,28.36231,31.01001,1043.32,0.139365,0.9248,2,1.0,296,0.5472725247152974,0.46909752115607256
3641,18.89046,19.40621,1143.59,0.486953,0.7482,1,0.5,296,0.6002131481317325,0.5990386605262756
3642,7.17461,7.48822,1216.37,1.10031,0.5024,0,0.0,231,0.6714077292858093,0.6234856694936752
3643,10.38794,10.70439,1254.06,0.78566,0.6,1,1.0,296,0.252714477585807,0.20979015529155737
3644,29.50842,29.82144,959.622,0.370317,0.8182,2,1.0,231,0.3767845026376395,0.369810976088047
3645,6.50561,6.95697,1575.12,1.004,0.5774,2,1.0,296,0.15905193023421352,0.14777847379446032
3646,7.13435,7.66374,1542.51,0.879131,0.5546,2,1.0,231,0.1306026836860375,0.16819547489285466
3647,18.21624,18.58453,1183.52,0.583157,0.7228,1,0.5,111,1.453574173003846,1.5110608339309692
3648,14.20348,16.1985,1362.96,0.19318,0.8914,1,1.0,296,1.0302863185222781,1.0313080176711085
3649,22.15473,22.82204,1387.51,0.34437,0.8134,1,1.0,296,0.5106326877579668,0.5144260302186012
3650,39.65207,39.84009,1004.35,0.375032,0.8098,2,1.0,111,0.30231855913593514,0.2206873595714569
3651,25.84799,25.9731,1017.49,0.407076,0.8046,0,0.0,231,1.9018517757744104,1.939707025885582
3652,1.99465,4.5902,0.0,1.17795,0.4118,0,0.0,231,0.3299672810688793,0.36335524916648865
3653,23.90051,24.08857,986.238,0.569687,0.7554,2,0.5,231,0.7055903992748332,0.6666729748249054
3654,13.26382,13.82111,1431.1,0.601986,0.6842,2,0.5,231,0.2943316865132139,0.38042381405830383
3655,14.90813,15.63321,1413.81,0.580582,0.6876,1,1.0,296,0.23145069720661926,0.2707449607551098
3656,5.7836,6.24203,970.74,0.992781,0.4698,1,0.5,111,0.1396452298609721,0.26480402052402496
3657,5.23734,5.65804,607.296,0.940009,0.5198,1,0.5,296,0.1410952363939474,0.10462332516908648
3658,8.31199,8.60374,1486.39,0.741461,0.6068,2,1.0,296,0.10610067831012532,0.11673961021006105
3659,24.12228,24.35034,1219.08,0.573437,0.7,2,1.0,296,0.2103233978227503,0.18806248530745504
3660,31.49777,32.21428,938.383,0.381925,0.8206,0,0.0,111,5.3645306054353155,5.405451238155365
3661,18.77204,19.88166,1344.05,0.49309,0.7496,2,1.0,111,0.28719456071441973,0.301882266998291
3662,20.59511,21.12963,1170.87,0.499172,0.7494,0,0.0,231,1.5713672312940419,1.5779008045792584
3663,9.06032,9.77874,1282.36,0.81013,0.5814,2,0.5,231,0.2519428672097441,0.2888416312634945
3664,18.14214,18.78344,1219.92,0.493057,0.7624,1,0.5,111,1.8227887052462999,1.5291860103607178
3665,22.03332,23.61007,1531.0,0.348673,0.8402,0,0.0,296,2.0071360903006745,1.8725330233573914
3666,22.67011,22.84724,1146.64,0.470824,0.7566,1,1.0,231,0.5995446856427419,0.5779161751270294
3667,13.83528,16.47075,1903.39,0.311547,0.8334,1,1.0,296,0.6100311593901709,0.5825003683567047
3668,16.9322,17.3466,1242.62,0.544359,0.7408,1,0.5,111,1.5316716065029115,1.5228670239448552
3669,22.01268,23.22818,1110.66,0.498963,0.748,1,1.0,231,0.586921464231905,0.5715982541441917
3670,4.43086,5.23077,478.491,1.14321,0.4322,0,0.0,111,0.2919161428958646,0.2827475666999817
3671,6.42832,7.50136,1612.82,0.748783,0.6086,1,0.5,111,0.4232311684655774,0.5433419942855835
3672,16.32411,16.82653,1333.19,0.589894,0.712,0,0.0,231,1.279020100111118,1.401615716516972
3673,11.91278,12.48149,1177.38,0.990703,0.565,0,0.0,111,1.4201961711659656,1.3679607510566711
3674,9.46718,10.04647,1359.54,0.781202,0.6046,1,0.5,231,0.3704659362459903,0.40142225474119186
3675,15.821,22.92042,1253.51,0.176974,0.9102,2,0.5,111,3.299076615938266,3.0536764860153194
3676,23.69418,23.99907,1076.32,0.565603,0.7734,0,0.0,231,1.3675696517404428,1.469505205750465
3677,18.30978,18.56784,1183.5,0.654646,0.7296,0,0.0,231,1.3331294580161606,1.3444873318076132
3678,4.59431,5.74091,742.474,1.07122,0.4796,0,0.0,231,0.44265359990889014,0.3969076424837113
3679,20.77157,21.46285,1109.96,0.51835,0.7376,2,0.5,111,0.9605241786554345,1.0174614489078517
3680,16.45521,17.14001,1243.22,0.555858,0.716,1,0.5,296,0.5807681985376132,0.5390655770897865
3681,31.24991,31.49759,916.449,0.41487,0.8092,1,0.5,296,0.7813834122484116,0.7939160130918026
