,PLD,LCD,ASA,Density,VF,site,ratio,T,Y,Y_pred
3215,23.81537,24.2473,1252.68,0.54985,0.7276,1,0.5,111,15.32092540452678,15.516392707824707
3216,31.02221,31.22738,1069.07,0.51396,0.7444,1,0.5,296,6.642928636607143,6.419617414474487
3217,19.81167,20.37559,1183.82,0.468681,0.7622,0,0.0,111,21.143064066964286,21.003606796264652
3218,25.95918,26.68701,1226.69,0.501955,0.7498,1,1.0,231,9.815925069491074,9.859376311302187
3219,7.61201,8.01999,1662.02,0.812619,0.5964,1,0.5,111,15.087976268982139,14.543281555175785
3220,27.99736,28.2318,980.14,0.4159,0.7848,1,1.0,296,7.3973279958303575,7.377776205539703
3221,27.45373,27.6721,1120.68,0.495526,0.7562,1,0.5,111,16.231163016616073,16.74705696105957
3222,22.1458,22.65351,1076.67,0.510766,0.7442,0,0.0,111,19.407669663392863,19.560493707656864
3223,8.90453,9.35808,1320.71,0.819057,0.5912,1,1.0,231,9.124149726892856,9.214941740036009
3224,8.31199,8.60374,1486.39,0.741461,0.6068,2,0.5,111,8.96745755249107,9.3886432647705
3225,35.09844,35.46056,850.611,0.319638,0.8398,0,0.0,231,8.070006274196428,8.475721657276154
3226,27.91513,28.07793,996.221,0.404815,0.7868,2,0.5,111,17.759856979419638,17.50331687927246
3227,17.6374,17.92327,1235.28,0.53257,0.7152,1,1.0,111,15.323131711464288,14.39235019683838
3228,23.87566,24.12468,1030.42,0.589136,0.7264,2,1.0,231,8.868779757651787,10.125963687896732
3229,14.27275,14.54875,1199.58,0.819318,0.6452,2,0.5,231,9.057268173464285,8.985507488250732
3230,31.49777,32.21428,938.383,0.381925,0.8206,0,0.0,296,6.319792999285714,6.0020657777786255
3231,26.21819,26.46291,891.25,0.579132,0.7198,1,0.5,296,5.912127579473214,5.851754426956177
3232,18.15727,18.36599,1148.83,0.511933,0.7394,2,1.0,296,8.943576888196427,8.548599481582638
3233,26.00407,26.20175,984.323,0.435971,0.7758,1,0.5,111,18.077371484526786,18.28437614440918
3234,9.97459,10.52532,1225.34,0.755695,0.614,2,1.0,296,7.467366188455358,7.3563220500946045
3235,18.23621,18.71444,1194.39,0.525343,0.7254,1,1.0,231,11.056982070133927,10.693551301956179
3236,18.6803,23.771,952.384,0.117976,0.9402,2,1.0,231,11.458924159160711,11.584390521049501
3237,11.73659,12.21412,1394.02,0.615116,0.684,1,0.5,296,6.900734881151787,6.693998217582703
3238,11.80227,12.77232,1364.36,0.706854,0.6352,2,1.0,296,8.3019377913125,7.567383527755737
3239,9.25945,9.46302,1229.41,0.832544,0.5424,1,0.5,111,8.05918276660714,6.084674835205078
3240,17.9532,18.25392,1186.84,0.531445,0.728,2,1.0,231,11.782894068080356,11.214026451110843
3241,10.95393,11.47035,1281.51,0.782235,0.5978,2,0.5,111,12.31909681554464,11.72920227050781
3242,33.17146,33.53272,907.364,0.363681,0.8256,1,0.5,231,9.147000096464286,9.274918496608736
3243,17.27548,17.77507,1183.8,0.635435,0.7048,1,1.0,111,17.71893414770535,17.54221153259278
3244,26.03347,26.58854,1013.33,0.388748,0.7998,1,1.0,296,8.885878411883931,8.316182971000671
3245,10.41847,11.03913,1527.0,0.748765,0.6326,0,0.0,231,7.3325661222321425,7.107646405696868
3246,8.04952,10.02023,2285.61,0.519721,0.7318,0,0.0,296,6.311488200089285,6.084026455879211
3247,27.23734,27.7321,1015.88,0.382264,0.8042,1,1.0,111,18.509624697767855,17.932229995727543
3248,35.09844,35.46056,850.611,0.319638,0.8398,2,1.0,231,11.518656374803573,11.19067811965942
3249,18.23621,18.71444,1194.39,0.525343,0.7254,2,0.5,296,7.798671029366071,7.596951723098755
3250,14.67008,15.10313,1237.24,0.721008,0.666,0,0.0,296,4.984926372589286,5.135534197092055
3251,6.85059,8.77775,1657.04,0.727662,0.6144,2,1.0,231,7.77152391730357,8.659538745880125
3252,27.9177,28.17859,989.193,0.401406,0.7956,2,1.0,231,11.772203925410718,11.557492733001704
3253,21.72748,22.11926,1258.58,0.474077,0.7382,2,0.5,296,6.308352638714286,6.266260325908661
3254,13.34386,14.08286,1381.71,0.544649,0.7286,1,0.5,231,8.1258108866875,8.355613589286804
3255,27.01523,27.2536,997.785,0.427085,0.7858,2,1.0,111,16.176072453553573,15.263629913330082
3256,22.15841,22.42674,1073.76,0.490232,0.758,2,0.5,111,16.23813099916071,16.627235412597656
3257,25.03846,25.23873,1171.91,0.533736,0.7422,0,0.0,296,5.484974227142858,5.500551909208298
3258,27.38591,27.62491,1195.12,0.568196,0.733,2,1.0,231,10.654600658919643,10.478729963302609
3259,15.11119,15.39085,1304.91,0.614819,0.6872,2,1.0,296,9.879119253446428,9.525709390640257
3260,7.13435,7.66374,1542.51,0.879131,0.5546,0,0.0,231,6.82491025919643,6.80858451128006
3261,16.12563,16.80212,1340.71,0.664142,0.6472,1,0.5,296,6.599138095955357,6.551334738731383
3262,19.81167,20.37559,1183.82,0.468681,0.7622,0,0.0,296,5.643180131160714,5.9882636815309525
3263,26.59765,26.75687,1062.01,0.38141,0.8082,1,1.0,296,8.507015614678572,8.529476284980774
3264,14.95702,16.31818,1235.42,0.612782,0.699,2,0.5,296,6.703867435303572,6.916093647480011
3265,18.03346,18.33212,1123.89,0.614475,0.7156,2,1.0,296,7.338425924508929,7.579056441783905
3266,15.821,22.92042,1253.51,0.176974,0.9102,0,0.0,296,6.987093922767858,6.937739789485931
3267,31.24991,31.49759,916.449,0.41487,0.8092,2,0.5,231,9.630524790294645,9.421615600585936
3268,26.05817,26.3841,1138.97,0.504711,0.7454,1,0.5,296,6.8182454521428575,6.761220932006836
3269,25.47882,25.69906,979.011,0.534228,0.7618,1,1.0,111,17.25524816801786,17.34849071502686
3270,16.44139,19.29272,1302.64,0.207178,0.896,1,0.5,231,10.342497379535713,10.50179755687714
3271,30.06721,30.32973,870.351,0.493916,0.7602,2,0.5,296,6.003458322401785,6.080257058143616
3272,19.81167,20.37559,1183.82,0.468681,0.7622,1,1.0,111,15.146514277973221,15.93806076049805
3273,18.51026,18.88525,1081.83,0.571047,0.704,1,0.5,111,16.22351920558929,15.9308156967163
3274,20.97116,21.53852,1153.83,0.524462,0.7378,1,0.5,296,6.067035794633929,5.9627765417099
3275,23.31975,23.5809,1117.37,0.434195,0.7708,2,0.5,231,9.068185757223217,9.036080718040468
3276,27.00963,27.27525,1020.0,0.37617,0.7988,1,0.5,231,9.825470321160719,9.450478911399843
3277,19.01517,19.36683,1099.71,0.57372,0.7034,0,0.0,231,7.3406876525,7.498374581336975
3278,7.03851,8.84993,2532.16,0.487943,0.7398,1,1.0,231,10.052976843241066,10.802651047706604
3279,29.65457,29.84478,930.148,0.458868,0.782,0,0.0,231,8.25357389732143,8.286199390888214
3280,9.37237,10.14683,1345.93,0.89044,0.565,1,0.5,231,7.626819253169644,7.936539888381958
3281,19.99848,20.81425,1252.67,0.581995,0.7214,1,0.5,111,18.44355040249999,17.897554397583008
3282,17.82287,18.08436,1323.77,0.612017,0.7012,2,1.0,231,9.389507396142857,9.314608573913578
3283,20.00602,20.25626,1344.16,0.591504,0.7052,1,1.0,296,6.678820005535714,6.327019929885864
3284,21.72748,22.11926,1258.58,0.474077,0.7382,2,0.5,111,15.836686320803569,16.06594848632813
3285,11.73659,12.21412,1394.02,0.615116,0.684,2,0.5,296,7.433449333294643,7.230186462402344
3286,9.09729,9.61708,1246.5,1.0118,0.5664,0,0.0,111,17.082900458035713,15.642125606536862
3287,27.23734,27.7321,1015.88,0.382264,0.8042,2,1.0,231,10.861467444973217,11.050846815109253
3288,11.46774,12.82588,1388.08,0.660057,0.6654,1,1.0,296,7.291783190053572,6.700685083866119
3289,10.50974,11.20659,1397.75,0.707751,0.6332,1,0.5,296,5.594821399803571,5.61371847987175
3290,32.41145,33.06267,880.118,0.343161,0.8274,2,0.5,296,8.076268151830359,7.945739388465881
3291,14.82877,15.08532,1406.68,0.655476,0.6564,0,0.0,296,4.5720536433928585,4.877299219369888
3292,5.9308,7.61354,1705.95,0.715945,0.6226,1,1.0,111,8.74849508697321,8.257109642028809
3293,28.12837,28.45277,1204.98,0.431664,0.779,0,0.0,296,5.897435830446429,5.582236230373382
3294,22.95345,23.17673,1048.87,0.639122,0.677,0,0.0,231,5.657319537500001,5.487044870853424
3295,10.50974,11.20659,1397.75,0.707751,0.6332,0,0.0,231,7.5525619850892864,6.937307596206665
3296,26.5749,26.90255,1055.53,0.444202,0.7848,2,0.5,296,6.504437772410714,6.412838995456696
3297,18.88103,19.14047,1119.29,0.643516,0.6834,2,1.0,231,11.25771902825893,10.322709798812868
3298,25.23134,25.72078,1282.22,0.4703,0.7596,2,0.5,231,9.013688383651786,9.045395255088808
3299,33.55346,33.89639,904.93,0.240895,0.8596,2,1.0,296,7.622342497589287,7.795384168624878
3300,24.12228,24.35034,1219.08,0.573437,0.7,1,0.5,231,9.699341705339283,9.492815852165217
3301,27.34418,27.50463,972.55,0.402596,0.7932,1,1.0,231,11.875155735410717,11.367057561874388
3302,27.38591,27.62491,1195.12,0.568196,0.733,2,0.5,111,17.742718290241072,17.76632785797119
3303,9.75555,10.66349,1355.02,0.801267,0.6034,1,1.0,296,6.8137107479375,7.256253004074097
3304,31.24991,31.49759,916.449,0.41487,0.8092,2,1.0,296,7.790305067,7.610589504241943
3305,13.04719,13.65159,1309.18,0.702818,0.6592,0,0.0,111,19.879707218750003,19.42571544647217
3306,23.21883,23.48624,1417.27,0.505433,0.7622,1,0.5,111,18.773760283017864,18.414133071899414
3307,20.75151,21.06284,1145.62,0.51383,0.7428,1,1.0,296,6.930593261919643,7.109843194484711
3308,18.51026,18.88525,1081.83,0.571047,0.704,2,0.5,111,13.95708217067857,14.32472610473633
3309,17.0507,17.80496,1472.28,0.406102,0.7876,2,1.0,111,17.18200208254465,16.7441120147705
3310,4.51313,4.91247,573.201,0.961818,0.4892,0,0.0,296,3.4140088363392858,3.5093902945518494
3311,7.19365,7.82083,1212.77,1.10023,0.491,0,0.0,231,8.14289685169643,6.735238492488861
3312,25.94421,26.15729,1031.59,0.418042,0.7798,0,0.0,231,7.983680920714287,7.946769952774048
3313,9.71447,11.54845,1487.08,0.669197,0.6466,1,1.0,296,7.309873093535715,7.249789118766785
3314,13.26382,13.82111,1431.1,0.601986,0.6842,0,0.0,111,19.885821170535714,20.06455945968628
3315,17.20539,17.98498,1343.44,0.573674,0.7008,1,1.0,111,16.505991021178573,15.905030727386471
3316,23.58447,23.80713,1040.31,0.515094,0.7626,0,0.0,231,8.133956171785714,8.368625491857529
3317,27.22108,27.58096,1025.83,0.41562,0.7978,2,1.0,111,16.07601560248215,16.060209274291992
3318,17.90942,18.38658,1153.06,0.597476,0.6992,2,0.5,296,7.875758070241073,7.812014400959015
3319,13.67833,14.12635,1281.33,0.635868,0.6708,1,1.0,111,9.10123294171429,9.940986633300781
3320,17.13176,17.55318,1230.32,0.530338,0.71,1,0.5,296,7.6667056559196425,7.3739407658576965
3321,7.61201,8.01999,1662.02,0.812619,0.5964,2,0.5,231,8.390920519160714,9.335242271423342
3322,15.98748,18.94596,1163.54,0.180984,0.9034,2,1.0,296,8.261299464669642,8.445013225078583
3323,17.08912,17.48621,1218.42,0.639697,0.7038,1,1.0,231,9.76059561770536,9.571322917938234
3324,19.37121,19.91137,1150.37,0.499114,0.7542,1,1.0,111,15.952608860616069,15.672188758850098
3325,13.17854,13.59732,1294.36,0.694681,0.6602,1,1.0,231,9.183117978946434,9.625007152557373
3326,47.10105,47.6541,791.498,0.108753,0.9538,0,0.0,296,6.908915150535716,6.897059977054596
3327,8.88235,9.46666,1555.03,0.685648,0.6466,0,0.0,231,6.768772560625001,7.077968314290047
3328,25.6244,28.35191,1031.61,0.151002,0.9178,2,0.5,231,10.21786675983929,10.396272480487825
3329,33.55346,33.89639,904.93,0.240895,0.8596,0,0.0,296,6.245986110535715,6.129133433103561
3330,31.0228,35.74932,858.165,0.109077,0.9404,2,1.0,111,22.007072132482143,21.77804660797119
3331,20.80033,21.28633,1099.79,0.612741,0.7292,1,0.5,111,21.287401106151783,21.40399885177612
3332,8.01596,8.77659,1314.91,0.831244,0.582,1,1.0,111,8.587080582071431,8.34514331817627
3333,7.81346,11.39389,2313.92,0.310713,0.8404,2,0.5,296,9.022989697544642,9.17802745103836
3334,22.15841,22.42674,1073.76,0.490232,0.758,2,0.5,296,7.207247370026787,7.3816617131233215
3335,23.02618,23.25653,1093.32,0.438053,0.779,2,0.5,231,9.84333866604464,10.075185537338257
3336,20.23061,20.5771,1150.47,0.458838,0.7518,1,0.5,231,8.799737624910717,8.95891010761261
3337,3.92773,4.50341,373.567,1.05224,0.448,0,0.0,111,4.059113217857146,4.050933837890627
3338,22.95345,23.17673,1048.87,0.639122,0.677,0,0.0,296,4.0703190453571425,3.473116666078567
3339,19.65132,19.95355,1195.14,0.514815,0.7452,2,0.5,231,8.915541385526787,9.477468252182005
3340,7.21521,9.2454,2337.02,0.568549,0.7436,1,1.0,111,16.460660020892863,16.53467178344727
3341,19.81167,20.37559,1183.82,0.468681,0.7622,1,0.5,296,7.344341254866072,7.416603535413742
3342,18.42074,18.86672,1552.51,0.568392,0.7346,1,1.0,111,17.10927601896428,17.27657604217529
3343,10.02197,11.66813,2118.37,0.294407,0.855,0,0.0,111,28.688141383928567,28.516207218170173
3344,9.97459,10.52532,1225.34,0.755695,0.614,0,0.0,231,6.3616243470535725,6.490020394325256
3345,15.15307,15.6606,1345.29,0.523442,0.7466,2,0.5,231,10.266793481133925,10.103072166442873
3346,18.74076,19.17221,1242.07,0.544121,0.7396,0,0.0,296,5.630503984821429,5.949454039335251
3347,8.08037,12.26567,2217.56,0.393492,0.7896,0,0.0,296,6.909847054642857,6.925954878330231
3348,24.9389,25.21522,1017.24,0.46689,0.774,2,0.5,231,9.94450464242857,10.261336326599121
3349,22.07529,22.64298,1105.81,0.480058,0.758,2,0.5,296,7.457287531937499,7.474777400493622
3350,13.67833,14.12635,1281.33,0.635868,0.6708,1,1.0,296,9.387320564116077,8.33846950531006
3351,18.60733,19.07485,1106.88,0.598516,0.7028,1,1.0,296,7.433587393723214,7.664436340332031
3352,23.81537,24.2473,1252.68,0.54985,0.7276,1,0.5,296,6.341756516607143,6.414840996265411
3353,20.30433,20.59621,1151.41,0.500061,0.7452,2,0.5,111,16.538490107250002,16.71461296081543
3354,22.07529,22.64298,1105.81,0.480058,0.758,0,0.0,111,20.943303753571435,20.0319561958313
3355,25.074,25.37192,1006.81,0.462755,0.7812,2,0.5,231,10.006380037714283,9.813131928443912
3356,14.1481,14.38798,1191.14,0.759474,0.6466,2,1.0,231,10.212147858883927,10.311179280281062
3357,11.27082,11.71927,1463.22,0.58915,0.697,2,1.0,111,12.37099107505357,11.51918888092041
3358,16.76115,16.93456,1220.29,0.58249,0.7134,1,0.5,231,10.212408737973217,10.135615825653074
3359,13.98506,14.58736,1308.58,0.671482,0.638,1,1.0,231,10.06342966344643,10.052069187164303
3360,7.13435,7.66374,1542.51,0.879131,0.5546,0,0.0,296,4.360207704464286,4.134587079286575
3361,23.81537,24.2473,1252.68,0.54985,0.7276,0,0.0,231,7.7882534069642855,7.710531234741211
3362,31.43041,31.70594,1050.61,0.500051,0.7456,1,0.5,111,16.985076590330358,17.09595680236816
3363,9.25945,9.46302,1229.41,0.832544,0.5424,0,0.0,296,4.727853872678572,4.91926434636116
3364,27.02253,27.23706,1098.13,0.316076,0.8382,2,0.5,296,7.520908341392858,7.721035301685333
3365,14.77734,15.54098,1218.88,0.513495,0.719,1,0.5,231,7.229941618812501,7.387925565242767
3366,17.92898,18.12744,1432.79,0.602858,0.6824,2,0.5,111,11.7256543055,12.265451431274412
3367,14.70447,14.92513,1501.74,0.579233,0.7088,2,1.0,296,8.325441352732144,7.751670241355896
3368,23.73754,24.01167,1026.53,0.489624,0.757,2,0.5,231,9.651009219625,9.804125428199768
3369,23.80375,24.29879,1224.12,0.499289,0.7452,2,1.0,296,8.258580416303571,8.344179511070251
3370,27.12493,27.59657,996.322,0.396672,0.8018,2,0.5,111,17.100832079,17.03018283843994
3371,16.9312,17.23409,1189.06,0.579918,0.7006,2,1.0,296,10.337102636758935,9.502227783203129
3372,10.95393,11.47035,1281.51,0.782235,0.5978,1,1.0,111,10.713827149982151,11.2614631652832
3373,32.72044,32.89072,882.941,0.363404,0.8172,1,1.0,231,8.954153620642854,9.79210674762726
3374,16.67048,17.3372,1231.11,0.543966,0.732,2,1.0,231,11.780236503437498,11.32083821296692
3375,17.45545,17.75202,1152.45,0.616965,0.7004,1,1.0,111,13.815540656321428,14.791924476623532
3376,20.30433,20.59621,1151.41,0.500061,0.7452,0,0.0,231,8.133152806250001,8.234747111797333
3377,21.19627,21.63801,1067.72,0.649875,0.6628,1,1.0,296,6.4702707873392855,6.345253586769104
3378,17.5668,18.06284,1326.79,0.425624,0.7776,2,1.0,111,16.2130586148125,16.16954231262207
3379,26.16393,26.41373,1020.67,0.396938,0.8086,0,0.0,231,8.0799951675,8.005127906799316
3380,25.03846,25.23873,1171.91,0.533736,0.7422,2,1.0,296,8.060824870285714,7.897678375244141
3381,17.90942,18.38658,1153.06,0.597476,0.6992,0,0.0,231,7.200243373125,7.740680038928986
3382,22.01679,31.65411,899.168,0.14459,0.9324,2,1.0,111,22.60795166761607,22.543182849884037
3383,12.99112,14.12056,1006.85,0.796551,0.599,1,0.5,111,11.076533019357141,11.067569732666021
3384,31.49777,32.21428,938.383,0.381925,0.8206,1,1.0,296,7.516938239428573,7.338339567184448
3385,10.53322,11.18108,1344.66,0.739465,0.62,2,0.5,296,6.284240595383929,6.142571032047272
3386,15.11254,15.58448,1312.24,0.592438,0.692,2,0.5,231,12.080739832955352,11.252308845520021
3387,23.79996,24.06552,1059.65,0.521619,0.7636,2,0.5,111,18.94550773746429,18.396137237548828
3388,9.45147,9.97004,1388.39,0.772312,0.5982,1,1.0,231,8.451607695964283,9.06635141372681
3389,10.97829,11.27834,1314.26,0.878242,0.6122,0,0.0,231,7.4718903305357145,7.649993062019348
3390,5.93934,7.94221,1311.09,0.921233,0.5638,2,0.5,231,6.371299247142858,6.629199862480164
3391,26.43258,26.99311,1004.04,0.46593,0.7854,1,0.5,231,8.804897369491073,8.891513526439667
3392,25.84799,25.9731,1017.49,0.407076,0.8046,2,0.5,111,17.31104647264286,17.33147239685059
3393,25.93438,26.25273,1017.6,0.405037,0.8024,2,1.0,296,8.316269291553573,8.340078830718994
3394,27.9177,28.17859,989.193,0.401406,0.7956,1,0.5,296,7.108343501116072,7.275947988033295
3395,5.09152,6.81787,2019.61,0.647199,0.6498,0,0.0,296,5.250366623035715,4.801906764507294
3396,17.77841,18.49598,1473.27,0.392149,0.7926,2,1.0,231,11.11505729255357,11.031264424324032
3397,25.93438,26.25273,1017.6,0.405037,0.8024,0,0.0,296,5.842964252589286,5.795422077178956
3398,28.36231,31.01001,1043.32,0.139365,0.9248,1,0.5,231,10.288597095437506,10.126359283924105
3399,18.77204,19.88166,1344.05,0.49309,0.7496,1,0.5,231,10.426065831517857,10.318791270256048
3400,22.6567,23.07061,1084.31,0.59269,0.6946,2,1.0,231,9.348057216053576,9.193803310394289
3401,22.14611,22.87778,1075.83,0.587633,0.72,1,0.5,296,5.974276449598215,6.013576000928879
3402,24.12829,24.4929,1071.9,0.43287,0.7968,1,1.0,111,16.829381293687497,17.322830200195312
3403,25.07304,25.55166,1071.22,0.524385,0.7434,0,0.0,111,17.703312368750005,18.606486797332764
3404,9.49622,10.16022,1362.6,0.776504,0.5998,1,1.0,111,8.728340067339289,8.995489120483402
3405,29.40064,29.64785,1116.34,0.542251,0.7386,2,1.0,231,10.093972506267855,10.477841138839716
3406,26.43258,26.99311,1004.04,0.46593,0.7854,1,1.0,111,18.802250133169647,18.55059146881103
3407,3.12075,4.25762,0.0,1.11223,0.4256,1,0.5,111,4.253456500741072,3.7616701126098633
3408,13.26382,13.82111,1431.1,0.601986,0.6842,0,0.0,296,5.856341915000001,5.885342866182327
3409,31.0228,35.74932,858.165,0.109077,0.9404,0,0.0,231,9.105992360089283,8.890760719776154
3410,2.83744,5.01536,0.0,0.970545,0.5054,0,0.0,296,2.5013665837499994,2.713942136615515
3411,13.34386,14.08286,1381.71,0.544649,0.7286,0,0.0,231,7.455301565535714,7.440390408039093
3412,17.20539,17.98498,1343.44,0.573674,0.7008,1,0.5,231,7.9887770548749995,8.300166547298431
3413,26.05817,26.3841,1138.97,0.504711,0.7454,0,0.0,296,5.526485153214286,5.7643831968307495
3414,23.42838,23.61725,1082.63,0.441747,0.764,2,1.0,111,14.64343799966072,14.50482845306396
3415,17.12058,17.66792,1320.43,0.656863,0.6848,1,0.5,111,16.171020952866073,16.645341873168945
3416,21.72748,22.11926,1258.58,0.474077,0.7382,2,1.0,231,8.951328392133927,9.260705709457394
3417,24.60906,24.79285,957.944,0.435094,0.7784,1,0.5,111,19.335217661535715,18.840665340423588
3418,10.41847,11.03913,1527.0,0.748765,0.6326,1,1.0,296,5.0483752897053575,5.287138342857361
3419,23.79996,24.06552,1059.65,0.521619,0.7636,0,0.0,111,21.33914698035715,20.977191209793087
3420,26.72274,27.03934,938.129,0.43331,0.7788,1,1.0,231,10.806932678598217,10.563870906829832
3421,12.48125,12.94086,1198.01,0.727503,0.6322,2,0.5,111,14.093950776669645,15.348806858062744
3422,32.60807,32.80324,919.047,0.320416,0.8262,1,1.0,296,8.188102521232144,7.91244900226593
3423,16.12563,16.80212,1340.71,0.664142,0.6472,2,0.5,111,10.56361189329464,11.561093330383299
3424,26.5749,26.90255,1055.53,0.444202,0.7848,1,1.0,111,17.261244212125,17.44979858398438
3425,19.61827,20.37076,1103.39,0.569843,0.7314,2,1.0,231,9.292212043901783,9.94676995277405
3426,3.45916,6.2015,939.516,1.14038,0.506,0,0.0,231,5.651145356875,5.662462532520294
3427,15.43481,15.98492,1277.14,0.570166,0.7164,1,1.0,231,9.49307679163393,10.133780479431149
3428,21.84494,22.34369,1115.45,0.436662,0.7758,0,0.0,296,5.857493844375,5.835070222616196
3429,26.26796,26.63908,1278.41,0.299763,0.8518,0,0.0,296,7.435734428125,6.927450358867644
3430,31.49777,32.21428,938.383,0.381925,0.8206,2,0.5,111,19.414464932937502,19.378057956695553
3431,16.67048,17.3372,1231.11,0.543966,0.732,2,1.0,111,15.247570361517859,14.75587368011474
3432,29.10641,29.26242,910.797,0.534441,0.7648,1,1.0,231,9.289563142705354,9.486671566963192
3433,6.59214,8.16711,1300.85,0.847623,0.5538,1,1.0,296,6.886953644607143,6.95682168006897
3434,19.29968,19.52597,1136.72,0.553389,0.7238,1,1.0,231,11.61713597704464,11.076043367385866
3435,31.20029,31.46174,897.885,0.355463,0.8044,1,0.5,111,17.064768418205357,17.75287246704102
3436,12.99112,14.12056,1006.85,0.796551,0.599,2,1.0,296,6.390814137098214,6.3408931493759155
3437,21.90998,22.16218,1119.95,0.457913,0.773,2,0.5,231,10.534021776142863,10.685861349105835
3438,20.80033,21.28633,1099.79,0.612741,0.7292,2,1.0,296,6.504349517178573,6.651134341955185
3439,9.37237,10.14683,1345.93,0.89044,0.565,2,0.5,296,5.6140271121696435,5.740381121635437
3440,22.03332,23.61007,1531.0,0.348673,0.8402,0,0.0,231,10.102697017767856,9.645560085773472
3441,4.43705,5.7244,1312.31,0.938079,0.5444,1,1.0,111,4.7755820636517825,4.742959976196289
3442,19.29968,19.52597,1136.72,0.553389,0.7238,1,1.0,111,14.187239116410709,14.270158767700199
3443,19.61827,20.37076,1103.39,0.569843,0.7314,0,0.0,111,21.192022116071435,21.62703371047974
3444,7.77666,8.24295,1555.61,0.710445,0.6306,2,0.5,111,8.19872985649107,8.116123199462889
3445,17.84961,18.82862,1771.96,0.421138,0.8194,1,0.5,231,10.317200490080356,10.292267978191374
3446,56.24885,56.39856,624.098,0.240713,0.8774,2,1.0,111,17.34353546866072,17.21445751190186
3447,25.23134,25.72078,1282.22,0.4703,0.7596,1,0.5,231,8.939259245419644,8.774794697761534
3448,8.4371,9.24352,1588.09,0.675273,0.6518,0,0.0,111,18.90307625892858,18.60027122497559
3449,27.69843,27.9289,1026.68,0.398476,0.8088,1,1.0,231,10.455550335125002,10.288177371025087
3450,14.35044,14.61678,1196.22,0.818509,0.6456,2,0.5,296,6.139461748669643,6.167279839515685
3451,13.81761,14.07691,1428.11,0.785279,0.6614,0,0.0,231,6.9188787253571435,7.37078920006752
3452,18.21624,18.58453,1183.52,0.583157,0.7228,1,0.5,231,7.9144658825267875,7.98380321264267
3453,22.32117,23.00191,1133.19,0.494127,0.7524,1,1.0,296,7.324770723330358,7.305477619171143
3454,12.97747,13.39591,1311.69,0.580412,0.6956,2,0.5,296,6.000763721160715,5.869990229606628
3455,9.55976,10.41823,1284.1,0.853919,0.5824,0,0.0,231,7.364669502589287,7.083052575588227
3456,31.74327,32.06594,908.832,0.375704,0.8182,2,0.5,231,9.796937529821431,9.650120735168455
3457,15.55837,15.82503,1246.72,0.623778,0.6872,2,1.0,231,11.599080426910712,11.104364633560179
3458,18.45697,18.67652,1170.53,0.553146,0.7112,1,1.0,111,17.457081878401784,17.586647987365723
3459,17.13176,17.55318,1230.32,0.530338,0.71,0,0.0,111,21.631528631250006,20.143137931823727
3460,25.4737,25.8615,1052.01,0.417379,0.783,1,1.0,111,16.41969042034821,16.798130035400387
3461,12.37894,13.65495,1429.69,0.601732,0.6828,2,0.5,231,11.515813866151783,10.894646644592285
3462,25.84911,26.1718,1182.03,0.550067,0.7164,1,1.0,231,9.830843514598218,10.12129104137421
3463,14.77734,15.54098,1218.88,0.513495,0.719,1,0.5,111,15.93963476369643,15.618754386901859
3464,10.38794,10.70439,1254.06,0.78566,0.6,1,1.0,231,9.704532430160716,9.482910394668574
3465,17.84961,18.82862,1771.96,0.421138,0.8194,0,0.0,296,7.052651209910714,6.39859801530838
3466,33.17146,33.53272,907.364,0.363681,0.8256,0,0.0,111,20.5657574125,20.91397285461426
3467,28.98969,29.13002,913.101,0.534625,0.7642,0,0.0,111,20.78643600089286,20.846036911010742
3468,17.65467,17.9725,1280.39,0.585226,0.708,0,0.0,296,5.427577052678572,5.578711688518524
3469,30.21251,30.37948,923.693,0.377262,0.8122,2,0.5,111,19.202843824375,19.033669471740723
3470,18.62581,21.79419,1088.15,0.166713,0.9158,2,1.0,231,11.97341621135714,11.686995387077328
3471,13.98506,14.58736,1308.58,0.671482,0.638,2,0.5,231,10.107999699455362,9.678243160247805
3472,20.41147,20.8581,1100.83,0.576409,0.6944,1,1.0,296,6.756632078928573,6.928816616535187
3473,12.3481,13.11535,1811.05,0.493244,0.7448,1,1.0,231,9.321283726374999,9.179578542709354
3474,28.15568,28.50367,974.175,0.371696,0.799,2,0.5,231,9.606136738875001,9.923539876937866
3475,27.9177,28.17859,989.193,0.401406,0.7956,1,0.5,231,9.770868301857147,9.74544024467468
3476,21.91682,22.52009,1134.73,0.47916,0.7552,0,0.0,231,7.871259286339285,8.020349383354187
3477,16.54998,16.79344,1214.01,0.600893,0.6872,1,1.0,296,8.620618460919644,8.592130184173584
3478,18.37475,18.8685,1175.26,0.558898,0.7248,1,1.0,296,7.356216527857143,6.969544768333435
3479,30.09488,30.41767,1069.89,0.519823,0.7428,2,0.5,231,9.43857102858036,9.082445263862608
3480,10.50974,11.20659,1397.75,0.707751,0.6332,2,1.0,296,5.441380954348214,5.968540310859682
3481,9.882,10.41104,1368.84,0.736052,0.6136,2,1.0,296,4.924391010383928,7.190791308879852
3482,39.61516,39.76837,747.749,0.378002,0.8206,2,1.0,231,10.07496531369643,10.195387601852419
3483,17.82287,18.08436,1323.77,0.612017,0.7012,0,0.0,231,7.960289560982142,7.654479920864105
3484,33.34342,33.50589,863.479,0.338466,0.811,2,1.0,231,10.932355865375001,10.749865770339964
